"sale_id","sale_date","product_id","customer_id","total","rating"
5545,"2023-12-09",1,331,"350",4
7041,"2024-01-30",3,331,"250",5
3181,"2023-09-19",23,331,"250",3
5512,"2023-12-08",2,331,"900",5
8281,"2024-03-11",4,331,"600",3
9145,"2024-05-02",2,331,"900",2
5258,"2023-11-30",2,332,"900",3
7651,"2024-02-20",4,332,"600",2
9014,"2024-04-18",4,332,"600",5
9323,"2024-05-20",1,332,"350",4
1654,"2023-06-01",2,332,"900",3
4208,"2023-10-24",7,332,"1500",4
7344,"2024-02-10",3,332,"250",2
8328,"2024-03-13",2,332,"900",2
4741,"2023-11-12",3,333,"250",5
6404,"2024-01-07",14,333,"320",4
6361,"2024-01-06",14,333,"320",3
6674,"2024-01-17",2,333,"900",5
374,"2023-02-06",10,333,"1800",5
730,"2023-03-08",23,333,"250",2
996,"2023-04-02",14,333,"320",4
2178,"2023-07-21",16,333,"500",5
8461,"2024-03-17",4,333,"600",3
8925,"2024-04-08",2,334,"900",3
9181,"2024-05-05",4,334,"600",3
1140,"2023-04-14",18,334,"450",4
2694,"2023-09-03",24,334,"500",5
6114,"2023-12-28",14,334,"320",5
7807,"2024-02-26",2,334,"900",4
8822,"2024-03-30",3,334,"250",4
9418,"2024-05-30",3,334,"250",3
2612,"2023-09-01",24,334,"500",3
2668,"2023-09-03",24,334,"500",5
2733,"2023-09-05",24,334,"500",4
3369,"2023-09-25",23,334,"250",5
4362,"2023-10-30",7,334,"1500",4
6452,"2024-01-09",14,334,"320",3
4540,"2023-11-05",4,334,"600",3
4879,"2023-11-16",6,334,"1200",4
6427,"2024-01-08",14,334,"320",3
8005,"2024-03-02",3,335,"250",3
6675,"2024-01-17",2,335,"900",5
8750,"2024-03-28",1,335,"350",5
9504,"2024-06-12",2,335,"900",5
1526,"2023-05-19",2,335,"900",3
10115,"2024-08-29",4,335,"600",5
6552,"2024-01-12",4,335,"600",4
465,"2023-02-15",5,336,"450",5
6879,"2024-01-24",4,336,"600",5
8985,"2024-04-15",4,336,"600",2
1398,"2023-05-08",6,336,"1200",2
3084,"2023-09-16",24,336,"500",4
8581,"2024-03-22",1,336,"350",3
8659,"2024-03-24",4,336,"600",5
7614,"2024-02-19",2,337,"900",2
7956,"2024-03-01",4,337,"600",5
9626,"2024-06-28",1,337,"350",3
6241,"2024-01-02",14,337,"320",3
705,"2023-03-06",6,337,"1200",4
4022,"2023-10-17",9,337,"700",4
4810,"2023-11-14",4,337,"600",4
6122,"2023-12-28",14,337,"320",2
6961,"2024-01-27",3,337,"250",5
7929,"2024-03-01",2,337,"900",2
7652,"2024-02-21",1,338,"350",3
9134,"2024-05-01",3,338,"250",5
9985,"2024-08-12",3,338,"250",2
962,"2023-03-31",2,338,"900",3
6701,"2024-01-18",2,338,"900",4
5428,"2023-12-04",11,338,"550",3
6162,"2023-12-30",14,338,"320",3
10044,"2024-08-20",4,338,"600",3
2904,"2023-09-10",22,338,"400",2
6074,"2023-12-27",14,339,"320",4
188,"2023-01-21",15,339,"350",5
945,"2023-03-29",28,339,"300",4
2112,"2023-07-16",13,339,"450",2
4363,"2023-10-30",7,339,"1500",2
5331,"2023-12-01",10,339,"1800",4
6375,"2024-01-06",14,339,"320",4
308,"2023-01-31",6,339,"1200",5
6167,"2023-12-30",14,339,"320",4
4748,"2023-11-12",5,340,"450",3
2103,"2023-07-15",18,340,"450",2
3059,"2023-09-15",24,340,"500",2
5019,"2023-11-21",5,340,"450",3
7612,"2024-02-19",2,340,"900",3
2801,"2023-09-07",24,340,"500",5
7782,"2024-02-25",3,340,"250",5
8053,"2024-03-04",1,340,"350",2
9661,"2024-07-01",4,340,"600",5
5390,"2023-12-03",4,341,"600",4
6859,"2024-01-24",1,341,"350",4
20,"2023-01-03",8,341,"750",3
8679,"2024-03-25",2,341,"900",5
10,"2023-01-02",4,341,"600",2
547,"2023-02-22",15,341,"350",5
1033,"2023-04-05",25,341,"600",3
2588,"2023-08-30",24,341,"500",2
5026,"2023-11-21",8,342,"750",5
8578,"2024-03-22",1,342,"350",2
5963,"2023-12-23",14,342,"320",3
8640,"2024-03-24",1,342,"350",3
5312,"2023-12-01",7,342,"1500",4
6302,"2024-01-04",14,342,"320",3
8575,"2024-03-22",1,343,"350",3
10179,"2024-09-07",1,343,"350",2
2043,"2023-07-09",8,343,"750",4
2156,"2023-07-20",8,343,"750",2
7030,"2024-01-30",2,343,"900",5
7475,"2024-02-14",2,343,"900",2
1829,"2023-06-15",28,343,"300",5
3213,"2023-09-20",24,343,"500",5
4712,"2023-11-11",2,343,"900",3
9816,"2024-07-23",3,343,"250",4
10026,"2024-08-18",3,344,"250",5
8888,"2024-04-03",3,344,"250",2
3211,"2023-09-20",23,344,"250",5
7808,"2024-02-26",2,344,"900",2
8100,"2024-03-05",2,344,"900",5
2605,"2023-08-31",24,344,"500",5
3723,"2023-10-06",11,344,"550",5
3979,"2023-10-15",10,344,"1800",5
4877,"2023-11-16",5,344,"450",2
5524,"2023-12-08",6,344,"1200",4
9609,"2024-06-25",3,344,"250",4
8332,"2024-03-13",3,345,"250",5
3517,"2023-09-30",23,345,"250",5
3764,"2023-10-08",2,345,"900",3
7649,"2024-02-20",4,345,"600",2
9940,"2024-08-08",1,345,"350",5
9866,"2024-07-31",2,345,"900",2
4756,"2023-11-12",8,345,"750",3
8534,"2024-03-20",2,345,"900",3
10263,"2024-09-18",2,345,"900",5
5458,"2023-12-06",4,346,"600",5
6423,"2024-01-08",14,346,"320",5
2521,"2023-08-23",24,346,"500",4
9719,"2024-07-10",1,346,"350",3
5576,"2023-12-09",11,346,"550",3
6033,"2023-12-25",14,346,"320",4
6979,"2024-01-28",3,346,"250",4
9749,"2024-07-14",2,346,"900",4
3673,"2023-10-05",6,346,"1200",3
9447,"2024-06-04",2,346,"900",5
4630,"2023-11-08",5,347,"450",4
7725,"2024-02-23",3,347,"250",5
8720,"2024-03-27",1,347,"350",5
8897,"2024-04-04",3,347,"250",3
2704,"2023-09-04",24,347,"500",3
1292,"2023-04-28",26,347,"900",3
1429,"2023-05-10",8,347,"750",2
7011,"2024-01-29",2,347,"900",5
6758,"2024-01-20",2,347,"900",4
6333,"2024-01-05",14,348,"320",3
6614,"2024-01-15",1,348,"350",5
7003,"2024-01-29",2,348,"900",5
9461,"2024-06-05",3,348,"250",2
2552,"2023-08-26",24,348,"500",3
5068,"2023-11-23",2,348,"900",2
9646,"2024-07-01",1,348,"350",3
624,"2023-03-01",1,348,"350",3
4197,"2023-10-24",4,348,"600",4
1867,"2023-06-21",1,349,"350",4
2844,"2023-09-08",24,349,"500",4
10177,"2024-09-06",4,349,"600",3
2655,"2023-09-02",24,349,"500",2
3434,"2023-09-27",24,349,"500",2
8388,"2024-03-15",2,349,"900",2
9526,"2024-06-15",4,349,"600",5
10205,"2024-09-10",4,349,"600",2
7543,"2024-02-17",1,350,"350",3
619,"2023-02-28",23,350,"250",5
5036,"2023-11-22",1,350,"350",3
6942,"2024-01-26",4,350,"600",4
9819,"2024-07-23",4,350,"600",3
1355,"2023-05-04",3,350,"250",5
8721,"2024-03-27",1,350,"350",2
9844,"2024-07-27",4,350,"600",4
9488,"2024-06-10",1,351,"350",3
2040,"2023-07-08",28,351,"300",2
7268,"2024-02-08",2,351,"900",4
552,"2023-02-22",26,351,"900",3
1997,"2023-07-04",25,351,"600",3
3910,"2023-10-13",6,351,"1200",4
8493,"2024-03-19",1,351,"350",5
4969,"2023-11-19",6,352,"1200",5
7075,"2024-01-31",4,352,"600",3
7618,"2024-02-19",3,352,"250",4
9837,"2024-07-26",4,352,"600",4
243,"2023-01-25",16,352,"500",5
5887,"2023-12-21",14,352,"320",5
9774,"2024-07-18",3,352,"250",4
2073,"2023-07-12",9,352,"700",3
5338,"2023-12-01",11,352,"550",4
7276,"2024-02-08",2,352,"900",3
10103,"2024-08-28",1,352,"350",4
2305,"2023-08-01",24,352,"500",3
7295,"2024-02-09",1,352,"350",2
4916,"2023-11-18",3,353,"250",3
1151,"2023-04-15",23,353,"250",2
1894,"2023-06-24",10,353,"1800",4
3838,"2023-10-10",11,353,"550",2
1319,"2023-05-01",14,353,"320",2
4017,"2023-10-17",7,353,"1500",2
8035,"2024-03-03",2,353,"900",5
6934,"2024-01-26",3,354,"250",3
7792,"2024-02-25",4,354,"600",2
773,"2023-03-12",1,354,"350",2
2927,"2023-09-10",24,354,"500",2
5203,"2023-11-28",3,354,"250",2
6568,"2024-01-13",2,354,"900",2
7913,"2024-03-01",1,354,"350",4
8948,"2024-04-11",2,354,"900",2
6515,"2024-01-11",4,354,"600",5
9761,"2024-07-16",2,354,"900",5
7178,"2024-02-05",1,355,"350",4
1810,"2023-06-14",15,355,"350",4
6817,"2024-01-22",2,355,"900",2
8126,"2024-03-06",1,355,"350",4
10387,"2024-10-01",3,355,"250",5
1698,"2023-06-04",10,355,"1800",2
6386,"2024-01-07",14,355,"320",5
6970,"2024-01-28",1,355,"350",3
562,"2023-02-23",16,355,"500",2
710,"2023-03-06",28,355,"300",4
9390,"2024-05-27",1,355,"350",4
10359,"2024-09-28",4,356,"600",5
4729,"2023-11-11",10,356,"1800",3
7973,"2024-03-02",1,356,"350",2
1256,"2023-04-26",16,356,"500",4
3495,"2023-09-29",23,356,"250",2
9128,"2024-05-01",2,356,"900",5
9645,"2024-06-30",4,356,"600",4
10015,"2024-08-16",1,356,"350",4
1343,"2023-05-03",4,356,"600",5
1538,"2023-05-20",7,356,"1500",4
6601,"2024-01-14",3,356,"250",3
7203,"2024-02-06",1,356,"350",3
8973,"2024-04-14",3,356,"250",4
8440,"2024-03-17",1,357,"350",2
10033,"2024-08-19",3,357,"250",2
4442,"2023-11-02",5,357,"450",5
7266,"2024-02-08",2,357,"900",5
8209,"2024-03-08",4,357,"600",4
1505,"2023-05-17",10,357,"1800",4
2039,"2023-07-08",26,357,"900",2
2768,"2023-09-06",24,357,"500",2
7113,"2024-02-02",3,357,"250",3
9539,"2024-06-17",2,357,"900",2
9889,"2024-08-03",3,357,"250",2
5024,"2023-11-21",7,358,"1500",3
10279,"2024-09-19",4,358,"600",5
5437,"2023-12-05",2,358,"900",2
7244,"2024-02-07",2,358,"900",2
2454,"2023-08-16",24,358,"500",5
2403,"2023-08-11",24,358,"500",2
2785,"2023-09-06",24,358,"500",3
6619,"2024-01-15",2,359,"900",3
9891,"2024-08-03",4,359,"600",2
2557,"2023-08-27",24,359,"500",4
7423,"2024-02-12",3,359,"250",5
4149,"2023-10-22",10,359,"1800",5
6183,"2023-12-31",14,359,"320",4
6734,"2024-01-19",3,359,"250",5
879,"2023-03-22",10,359,"1800",4
1382,"2023-05-06",13,359,"450",5
7119,"2024-02-02",4,359,"600",4
7194,"2024-02-05",4,360,"600",2
4209,"2023-10-24",8,360,"750",5
4312,"2023-10-28",5,360,"450",3
4840,"2023-11-15",2,360,"900",4
9448,"2024-06-04",2,360,"900",2
1286,"2023-04-28",13,360,"450",5
4853,"2023-11-15",8,360,"750",3
4260,"2023-10-26",10,360,"1800",2
9449,"2024-06-04",3,360,"250",5
10117,"2024-08-30",1,360,"350",4
10381,"2024-10-01",1,360,"350",3
6017,"2023-12-25",14,361,"320",2
6503,"2024-01-11",2,361,"900",4
8400,"2024-03-15",4,361,"600",4
8660,"2024-03-24",4,361,"600",2
833,"2023-03-17",6,361,"1200",5
4821,"2023-11-14",8,361,"750",5
9406,"2024-05-29",1,361,"350",5
9988,"2024-08-12",4,361,"600",5
561,"2023-02-23",11,361,"550",2
856,"2023-03-19",18,361,"450",2
2425,"2023-08-14",24,361,"500",4
9716,"2024-07-09",4,361,"600",5
1249,"2023-04-25",20,361,"800",3
4687,"2023-11-10",6,361,"1200",3
6556,"2024-01-13",1,361,"350",2
7336,"2024-02-10",2,362,"900",4
8036,"2024-03-03",2,362,"900",4
975,"2023-03-31",21,362,"650",4
9040,"2024-04-21",3,362,"250",5
279,"2023-01-29",12,362,"300",4
4157,"2023-10-22",11,362,"550",5
5677,"2023-12-14",1,362,"350",2
5724,"2023-12-16",1,362,"350",5
6533,"2024-01-12",3,362,"250",4
8519,"2024-03-19",3,362,"250",2
1229,"2023-04-23",22,362,"400",3
1279,"2023-04-28",6,362,"1200",4
2833,"2023-09-08",22,362,"400",3
5091,"2023-11-24",1,362,"350",4
10383,"2024-10-01",2,362,"900",4
9095,"2024-04-27",4,363,"600",5
959,"2023-03-30",25,363,"600",5
4575,"2023-11-06",5,363,"450",5
5072,"2023-11-23",6,363,"1200",5
5370,"2023-12-02",9,363,"700",4
522,"2023-02-20",15,363,"350",5
739,"2023-03-09",11,363,"550",4
2214,"2023-07-24",13,363,"450",5
4081,"2023-10-19",11,363,"550",3
5928,"2023-12-22",14,363,"320",3
15,"2023-01-02",25,363,"600",4
5316,"2023-12-01",8,363,"750",3
7393,"2024-02-11",4,363,"600",3
7599,"2024-02-18",4,363,"600",4
4967,"2023-11-19",6,364,"1200",2
7243,"2024-02-07",2,364,"900",5
9229,"2024-05-10",2,364,"900",2
755,"2023-03-10",22,364,"400",3
1944,"2023-07-01",1,364,"350",2
4776,"2023-11-13",4,364,"600",5
9632,"2024-06-29",2,364,"900",3
98,"2023-01-12",3,364,"250",5
7023,"2024-01-29",4,365,"600",3
4889,"2023-11-17",2,365,"900",2
9656,"2024-07-01",4,365,"600",5
6470,"2024-01-10",14,365,"320",2
7396,"2024-02-12",1,365,"350",4
9522,"2024-06-15",2,366,"900",2
8542,"2024-03-20",4,366,"600",3
2741,"2023-09-05",24,366,"500",5
5675,"2023-12-13",11,366,"550",3
227,"2023-01-24",14,366,"320",4
4202,"2023-10-24",5,366,"450",2
5939,"2023-12-22",14,366,"320",4
4715,"2023-11-11",4,367,"600",3
7748,"2024-02-24",3,367,"250",3
9340,"2024-05-23",1,367,"350",2
9814,"2024-07-23",3,367,"250",5
2546,"2023-08-26",24,367,"500",5
2697,"2023-09-04",24,367,"500",2
10379,"2024-09-30",4,367,"600",4
2995,"2023-09-13",23,367,"250",4
6461,"2024-01-09",14,367,"320",3
6586,"2024-01-13",4,367,"600",2
7400,"2024-02-12",1,367,"350",2
128,"2023-01-15",20,367,"800",4
2492,"2023-08-21",24,367,"500",5
4854,"2023-11-15",8,367,"750",2
7803,"2024-02-26",2,367,"900",4
2157,"2023-07-20",8,368,"750",4
5667,"2023-12-13",8,368,"750",4
7613,"2024-02-19",2,368,"900",4
3179,"2023-09-19",23,368,"250",3
3288,"2023-09-22",24,368,"500",3
4047,"2023-10-18",9,368,"700",3
5397,"2023-12-03",6,368,"1200",3
7029,"2024-01-30",1,368,"350",5
7932,"2024-03-01",2,368,"900",2
9492,"2024-06-10",3,368,"250",2
1412,"2023-05-09",4,368,"600",2
5839,"2023-12-19",14,368,"320",2
9894,"2024-08-03",4,368,"600",2
4864,"2023-11-15",11,369,"550",4
6263,"2024-01-03",14,369,"320",2
9119,"2024-05-01",1,369,"350",3
9437,"2024-06-02",1,369,"350",3
10094,"2024-08-27",1,369,"350",5
4361,"2023-10-30",5,369,"450",4
6717,"2024-01-18",4,369,"600",3
8029,"2024-03-03",1,369,"350",4
254,"2023-01-26",20,369,"800",2
3731,"2023-10-07",2,369,"900",4
5984,"2023-12-24",14,369,"320",2
9508,"2024-06-13",1,369,"350",2
4285,"2023-10-27",8,369,"750",3
5369,"2023-12-02",9,369,"700",3
6513,"2024-01-11",4,370,"600",4
4974,"2023-11-19",7,370,"1500",4
6523,"2024-01-12",1,370,"350",5
6662,"2024-01-16",4,370,"600",4
6959,"2024-01-27",3,370,"250",5
7561,"2024-02-17",3,370,"250",3
168,"2023-01-18",28,370,"300",3
2350,"2023-08-06",24,370,"500",2
3899,"2023-10-13",2,370,"900",3
5420,"2023-12-04",8,370,"750",4
302,"2023-01-30",23,370,"250",5
3228,"2023-09-21",21,370,"650",2
6894,"2024-01-25",2,370,"900",5
10171,"2024-09-06",1,371,"350",2
8134,"2024-03-06",2,371,"900",3
2932,"2023-09-10",24,371,"500",3
917,"2023-03-26",19,371,"300",4
10194,"2024-09-09",2,371,"900",4
7888,"2024-02-29",2,372,"900",5
838,"2023-03-17",18,372,"450",5
1920,"2023-06-28",12,372,"300",2
3267,"2023-09-22",22,372,"400",5
5132,"2023-11-25",11,372,"550",4
1775,"2023-06-10",20,372,"800",4
1781,"2023-06-11",4,372,"600",4
2287,"2023-07-31",9,372,"700",4
2568,"2023-08-28",24,372,"500",4
5233,"2023-11-29",6,372,"1200",3
6132,"2023-12-29",14,372,"320",5
2526,"2023-08-24",24,372,"500",3
2975,"2023-09-12",24,372,"500",4
3870,"2023-10-12",4,372,"600",3
6757,"2024-01-20",2,372,"900",3
7485,"2024-02-14",4,372,"600",4
7809,"2024-02-26",3,372,"250",4
8743,"2024-03-27",4,372,"600",5
9160,"2024-05-04",1,372,"350",5
9310,"2024-05-18",3,372,"250",5
3690,"2023-10-05",9,373,"700",4
9023,"2024-04-19",2,373,"900",3
6445,"2024-01-08",14,373,"320",4
6783,"2024-01-21",1,373,"350",3
326,"2023-02-01",12,373,"300",5
3236,"2023-09-21",22,373,"400",3
3938,"2023-10-14",4,373,"600",5
5401,"2023-12-03",9,373,"700",3
6230,"2024-01-01",14,373,"320",5
8250,"2024-03-10",2,373,"900",2
8920,"2024-04-07",1,373,"350",3
9856,"2024-07-29",3,374,"250",3
1271,"2023-04-27",17,374,"600",3
3107,"2023-09-17",23,374,"250",2
3289,"2023-09-22",24,374,"500",2
3710,"2023-10-06",7,374,"1500",4
9580,"2024-06-22",2,374,"900",5
2349,"2023-08-06",24,374,"500",4
9927,"2024-08-06",2,374,"900",2
1716,"2023-06-05",12,374,"300",5
4951,"2023-11-19",1,374,"350",5
7037,"2024-01-30",2,374,"900",3
8988,"2024-04-16",2,374,"900",2
9467,"2024-06-06",4,375,"600",4
9479,"2024-06-08",3,375,"250",2
890,"2023-03-23",14,375,"320",2
5475,"2023-12-07",1,375,"350",4
5848,"2023-12-19",14,375,"320",3
6357,"2024-01-05",14,375,"320",4
8818,"2024-03-30",2,375,"900",5
9052,"2024-04-22",4,375,"600",2
33,"2023-01-04",5,375,"450",5
726,"2023-03-08",2,375,"900",3
820,"2023-03-16",3,375,"250",2
3850,"2023-10-11",6,375,"1200",5
5763,"2023-12-17",5,375,"450",4
9305,"2024-05-17",3,375,"250",3
6366,"2024-01-06",14,376,"320",5
6644,"2024-01-16",1,376,"350",2
9484,"2024-06-09",2,376,"900",2
775,"2023-03-12",4,376,"600",2
1971,"2023-07-02",20,376,"800",2
2257,"2023-07-28",14,376,"320",4
7394,"2024-02-12",1,376,"350",2
8300,"2024-03-12",2,376,"900",3
9511,"2024-06-13",3,376,"250",3
1425,"2023-05-09",28,376,"300",5
2911,"2023-09-10",22,376,"400",3
5260,"2023-11-30",3,376,"250",5
5463,"2023-12-06",5,376,"450",2
9360,"2024-05-24",4,376,"600",4
1522,"2023-05-18",18,376,"450",4
7031,"2024-01-30",2,377,"900",4
1683,"2023-06-03",5,377,"450",4
1706,"2023-06-04",17,377,"600",4
9765,"2024-07-17",2,377,"900",4
10077,"2024-08-24",2,377,"900",4
5083,"2023-11-23",9,377,"700",5
6415,"2024-01-08",14,377,"320",2
7870,"2024-02-28",3,377,"250",3
6902,"2024-01-25",3,378,"250",5
9709,"2024-07-08",4,378,"600",4
589,"2023-02-25",24,378,"500",4
8055,"2024-03-04",1,378,"350",3
9548,"2024-06-18",1,378,"350",3
1566,"2023-05-22",28,378,"300",5
3171,"2023-09-19",22,378,"400",4
7063,"2024-01-31",3,378,"250",5
8961,"2024-04-13",1,378,"350",4
8998,"2024-04-17",1,378,"350",3
9150,"2024-05-03",1,378,"350",3
148,"2023-01-17",9,378,"700",4
3966,"2023-10-15",4,378,"600",5
7328,"2024-02-10",1,378,"350",2
9972,"2024-08-11",2,378,"900",3
2152,"2023-07-19",24,379,"500",2
7186,"2024-02-05",2,379,"900",3
7880,"2024-02-28",4,379,"600",2
1789,"2023-06-11",14,379,"320",3
2213,"2023-07-24",10,379,"1800",3
6861,"2024-01-24",1,379,"350",2
5563,"2023-12-09",7,379,"1500",4
7989,"2024-03-02",2,379,"900",5
10146,"2024-09-03",4,379,"600",5
8777,"2024-03-28",4,380,"600",2
1705,"2023-06-04",17,380,"600",3
2748,"2023-09-05",24,380,"500",4
5342,"2023-12-01",11,380,"550",5
6151,"2023-12-29",14,380,"320",3
8118,"2024-03-05",4,380,"600",3
8549,"2024-03-21",1,380,"350",4
8877,"2024-04-02",1,380,"350",2
8342,"2024-03-14",1,381,"350",5
846,"2023-03-18",7,381,"1500",2
4323,"2023-10-28",9,381,"700",4
6344,"2024-01-05",14,381,"320",3
5303,"2023-12-01",5,382,"450",2
5831,"2023-12-19",10,382,"1800",3
9518,"2024-06-14",4,382,"600",5
5790,"2023-12-18",4,382,"600",3
7324,"2024-02-10",1,382,"350",2
9836,"2024-07-26",4,382,"600",4
1073,"2023-04-09",2,382,"900",4
2724,"2023-09-05",24,382,"500",3
8830,"2024-03-30",4,382,"600",5
10289,"2024-09-20",3,382,"250",4
9053,"2024-04-22",4,383,"600",3
6227,"2024-01-01",14,383,"320",3
8509,"2024-03-19",2,383,"900",4
119,"2023-01-14",18,383,"450",5
1451,"2023-05-12",14,383,"320",3
2402,"2023-08-11",24,383,"500",2
3103,"2023-09-17",23,383,"250",5
5966,"2023-12-23",14,383,"320",3
9141,"2024-05-01",4,383,"600",4
8984,"2024-04-15",4,384,"600",3
8398,"2024-03-15",4,384,"600",4
10053,"2024-08-22",1,384,"350",4
6840,"2024-01-23",2,384,"900",4
8069,"2024-03-04",3,385,"250",3
24,"2023-01-03",13,385,"450",5
1020,"2023-04-04",1,385,"350",3
6762,"2024-01-20",3,385,"250",3
2142,"2023-07-18",25,385,"600",3
3947,"2023-10-14",8,385,"750",4
4148,"2023-10-22",9,385,"700",2
7687,"2024-02-22",1,385,"350",2
6695,"2024-01-18",1,385,"350",5
294,"2023-01-30",9,386,"700",5
3066,"2023-09-16",21,386,"650",4
4669,"2023-11-09",9,386,"700",2
4941,"2023-11-18",10,386,"1800",3
6590,"2024-01-14",1,386,"350",3
8161,"2024-03-07",2,386,"900",3
10144,"2024-09-03",3,386,"250",3
1637,"2023-05-30",10,386,"1800",5
3782,"2023-10-09",2,386,"900",4
4508,"2023-11-04",6,386,"1200",5
4851,"2023-11-15",7,386,"1500",2
7566,"2024-02-17",4,386,"600",2
8484,"2024-03-18",4,386,"600",3
9776,"2024-07-18",4,386,"600",4
2460,"2023-08-17",24,386,"500",4
8325,"2024-03-13",2,386,"900",5
9121,"2024-05-01",2,386,"900",2
7756,"2024-02-24",4,387,"600",5
1542,"2023-05-21",1,387,"350",3
5694,"2023-12-14",8,387,"750",4
5837,"2023-12-19",14,387,"320",5
9597,"2024-06-24",1,387,"350",4
5107,"2023-11-24",10,388,"1800",2
8453,"2024-03-17",3,388,"250",5
8462,"2024-03-17",4,388,"600",2
9327,"2024-05-20",4,388,"600",2
9791,"2024-07-20",2,388,"900",3
514,"2023-02-19",28,388,"300",3
2869,"2023-09-09",22,388,"400",3
9060,"2024-04-23",3,388,"250",2
10085,"2024-08-25",4,388,"600",5
1831,"2023-06-16",4,388,"600",2
10378,"2024-09-30",4,388,"600",4
4593,"2023-11-07",1,388,"350",3
8746,"2024-03-28",1,388,"350",5
9941,"2024-08-08",2,388,"900",3
5151,"2023-11-26",5,389,"450",2
9936,"2024-08-07",3,389,"250",3
5380,"2023-12-03",2,389,"900",2
8901,"2024-04-04",4,389,"600",3
9324,"2024-05-20",2,390,"900",5
746,"2023-03-09",22,390,"400",5
2406,"2023-08-12",24,390,"500",3
3881,"2023-10-12",7,390,"1500",5
4785,"2023-11-13",7,390,"1500",3
6451,"2024-01-09",14,390,"320",2
7150,"2024-02-04",1,390,"350",5
2071,"2023-07-12",3,390,"250",2
4660,"2023-11-09",6,390,"1200",5
8068,"2024-03-04",2,391,"900",3
8218,"2024-03-09",2,391,"900",5
2,"2023-01-01",3,391,"250",2
675,"2023-03-04",1,391,"350",2
8120,"2024-03-05",4,391,"600",5
9727,"2024-07-11",1,391,"350",3
1386,"2023-05-06",20,391,"800",5
2451,"2023-08-16",24,391,"500",4
5285,"2023-12-01",2,391,"900",4
6658,"2024-01-16",4,391,"600",4
7624,"2024-02-19",4,391,"600",2
9164,"2024-05-04",2,391,"900",5
9744,"2024-07-13",3,391,"250",5
1945,"2023-07-01",2,391,"900",3
3556,"2023-10-01",23,391,"250",5
6147,"2023-12-29",14,391,"320",3
9922,"2024-08-06",1,391,"350",5
7410,"2024-02-12",2,392,"900",2
8339,"2024-03-13",4,392,"600",5
9404,"2024-05-28",4,392,"600",2
9911,"2024-08-05",2,392,"900",3
172,"2023-01-19",6,392,"1200",4
410,"2023-02-09",24,392,"500",4
3378,"2023-09-25",24,392,"500",2
6107,"2023-12-28",14,392,"320",5
9496,"2024-06-11",3,392,"250",4
2596,"2023-08-31",24,392,"500",5
3688,"2023-10-05",9,392,"700",4
5965,"2023-12-23",14,392,"320",3
7166,"2024-02-04",4,393,"600",3
9283,"2024-05-15",4,393,"600",2
723,"2023-03-07",27,393,"200",3
2641,"2023-09-02",24,393,"500",3
3955,"2023-10-14",11,393,"550",3
5769,"2023-12-17",8,393,"750",5
7479,"2024-02-14",3,393,"250",3
2496,"2023-08-21",24,393,"500",5
5274,"2023-11-30",10,393,"1800",2
6563,"2024-01-13",2,393,"900",2
7097,"2024-02-01",4,393,"600",3
2963,"2023-09-12",22,393,"400",2
9002,"2024-04-17",3,394,"250",4
5395,"2023-12-03",6,394,"1200",5
6641,"2024-01-16",1,394,"350",5
6705,"2024-01-18",2,394,"900",4
6863,"2024-01-24",1,394,"350",4
1756,"2023-06-08",17,394,"600",3
3655,"2023-10-04",8,394,"750",4
4175,"2023-10-23",6,394,"1200",2
7239,"2024-02-07",2,394,"900",2
9163,"2024-05-04",1,394,"350",2
843,"2023-03-18",2,394,"900",5
1701,"2023-06-04",12,394,"300",3
4922,"2023-11-18",4,394,"600",4
5410,"2023-12-04",4,394,"600",3
6326,"2024-01-05",14,394,"320",2
5060,"2023-11-22",11,395,"550",4
6499,"2024-01-11",1,395,"350",5
7144,"2024-02-03",4,395,"600",2
1183,"2023-04-20",1,395,"350",4
2503,"2023-08-22",24,395,"500",5
1955,"2023-07-01",15,395,"350",2
3745,"2023-10-07",5,395,"450",5
3790,"2023-10-09",4,395,"600",2
758,"2023-03-10",25,395,"600",4
2815,"2023-09-07",24,395,"500",5
3124,"2023-09-18",21,395,"650",2
3789,"2023-10-09",4,395,"600",4
3948,"2023-10-14",8,395,"750",3
6680,"2024-01-17",3,396,"250",2
6949,"2024-01-27",1,396,"350",2
9032,"2024-04-20",2,396,"900",4
5773,"2023-12-17",10,396,"1800",3
10046,"2024-08-21",1,396,"350",2
1019,"2023-04-03",28,396,"300",4
1107,"2023-04-11",26,396,"900",4
2461,"2023-08-17",24,396,"500",2
3212,"2023-09-20",23,396,"250",4
4231,"2023-10-25",8,396,"750",2
4774,"2023-11-13",3,396,"250",2
6516,"2024-01-11",14,396,"320",2
6908,"2024-01-26",1,396,"350",2
4588,"2023-11-06",11,397,"550",3
10187,"2024-09-08",1,397,"350",3
7769,"2024-02-25",2,397,"900",3
9970,"2024-08-11",1,397,"350",5
8130,"2024-03-06",1,397,"350",5
9502,"2024-06-12",2,397,"900",4
5139,"2023-11-26",2,398,"900",3
8263,"2024-03-11",1,398,"350",3
8943,"2024-04-10",4,398,"600",5
1324,"2023-05-01",21,398,"650",4
2453,"2023-08-16",24,398,"500",4
3570,"2023-10-01",24,398,"500",4
3864,"2023-10-12",1,398,"350",4
38,"2023-01-04",27,398,"200",2
897,"2023-03-24",11,398,"550",5
7384,"2024-02-11",3,398,"250",3
6329,"2024-01-05",14,399,"320",2
